ID|REDUMP_NAME
SLPM-80452|Assault Suits Valken 2 (Japan) (Demo)
SLES-02475|Asterix & Obelix Take On Caesar (Europe)
SLES-02473|Asterix & Obelix Take On Caesar (Europe) (Es,Sv,No)
SLES-02092|Asterix & Obelix Take On Caesar (Europe) (Fr,De,Nl)
SLES-02474|Asterix & Obelix contro Cesare (Italy)
SLES-01748|Asterix (Europe) (De,Es,It)
SLES-01416|Asterix (Europe) (En,Fr,De,Nl)
SLES-03324|Asterix - Mega Madness (Europe) (En,Fr,De,Es,It,Nl)
SLED-03446|Asterix - Mega Madness (Europe) (En,Fr,De,Es,It,Nl) (Demo)
SLES-01418|Asteroids (Europe)
SLES-01468|Asteroids (France)
SLES-01469|Asteroids (Germany)
SLES-01470|Asteroids (Italy)
SLUS-00773|Asteroids (USA)
SLPS-01862|Astro Trooper Vanark (Japan)
SLPM-80278|Astronoka (Japan) (Demo Movie)
SLPM-86107|Astronoka (Japan) (Demo)
SLPM-86088|Astronoka (Japan) (Disc 1)
SLPS-00849|Asuka 120% Excellent - Burning Fest. Excellent (Japan)
SLPS-02074|Asuka 120% Final - Burning Fest. Final (Japan)
SLPS-00231|Asuka 120% Special - Burning Fest. Special (Japan)
SLPS-01097|Asuncia - Majou no Jubaku (Japan)
SLES-03808|Atari Anniversary Edition Redux (Europe)
SLUS-01427|Atari Anniversary Edition Redux (USA)
SLED-02251|Atari Demo Disk (Europe)
SLPS-01751|Atelier Elie - Elie no Atelier - Salburg no Renkinjutsushi 2 (Japan)
SLPS-91180|Atelier Elie - Elie no Atelier - Salburg no Renkinjutsushi 2 (Japan) (PlayStation the Best)
SLPM-80413|Athena - Awakening from the Ordinary Life (Japan) (Demo)
SLPM-86185|Athena - Awakening from the Ordinary Life (Japan) (Disc 1)
SLPM-86186|Athena - Awakening from the Ordinary Life (Japan) (Disc 2)
SLPM-86187|Athena - Awakening from the Ordinary Life (Japan) (Disc 3)
SLPS-02751|Athena no Kateiban - Family Games (Japan)
SLES-01603|Atlantis - Das sagenhafte Abenteuer (Germany) (Disc 1)
SLES-11603|Atlantis - Das sagenhafte Abenteuer (Germany) (Disc 2)
SLES-21603|Atlantis - Das sagenhafte Abenteuer (Germany) (Disc 3)
SLES-01602|Atlantis - Secrets d'un Monde Oublie (France) (Disc 1)
SLES-11602|Atlantis - Secrets d'un Monde Oublie (France) (Disc 2)
SLES-21602|Atlantis - Secrets d'un Monde Oublie (France) (Disc 3)
SLES-01604|Atlantis - Segreti d'un Mondo Perduto (Italy) (Disc 1)
SLES-11604|Atlantis - Segreti d'un Mondo Perduto (Italy) (Disc 2)
SLES-21604|Atlantis - Segreti d'un Mondo Perduto (Italy) (Disc 3)
SLES-04066|Atlantis - The Lost Continent (Europe) (En,Fr,De)
SLES-01291|Atlantis - The Lost Tales (Europe) (Disc 1)
SLES-11291|Atlantis - The Lost Tales (Europe) (Disc 2)
SLES-21291|Atlantis - The Lost Tales (Europe) (Disc 3)
SLES-01605|Atlantis - The Lost Tales (Europe) (En,Es,Nl,Sv) (Disc 1)
SLES-11605|Atlantis - The Lost Tales (Europe) (En,Es,Nl,Sv) (Disc 2)
SLES-21605|Atlantis - The Lost Tales (Europe) (En,Es,Nl,Sv) (Disc 3)
SLPM-80224|Atlus Shinsaku Title Demo CD-ROM (Japan)
SLES-01718|Attack of the Saucerman (Europe) (En,Fr,De,Es,It)
SLPS-00546|Aubirdforce (Japan)
SLPM-80053|Aubirdforce (Japan) (Demo)
SLPS-00533|Aubirdforce (Japan) (Shokai Genteiban)
SLPS-01606|Aubirdforce - After (Japan)
SLPS-02390|Aura Battler Dunbine (Japan) (Rev 1)
SLES-03945|Austin Powers Pinball (Europe) (En,Fr,De)
SLUS-01456|Austin Powers Pinball (USA)
SCED-01570|Australian Summer Special (Australia)
SLES-00909|Auto Destruct (Europe) (En,Fr,De,Es,Sv)
SLUS-00522|Auto Destruct (USA)
SLES-02341|Autobahn Raser II (Germany)
SCED-01306|Autorennen Spezial '98 (Germany)
SLPS-00946|Ayakashi Ninden Kunoichiban (Japan) (Disc 1)
SLPS-00947|Ayakashi Ninden Kunoichiban (Japan) (Disc 2)
SLES-00493|Ayrton Senna Kart Duel (Europe)
SLPS-00380|Ayrton Senna Kart Duel (Japan)
SLES-01024|Ayrton Senna Kart Duel 2 (Europe)
SLPS-01659|Ayrton Senna Kart Duel Special (Japan)
SLPS-01072|Ayrton Senna KartDuel 2 (Japan)
SLPS-00683|Azito (Japan)
SLPM-87284|Azito (Japan) (Major Wave)
SLPS-01526|Azito 2 (Japan)
SLPS-02496|Azito 3 (Japan)
SLES-03053|Aztec - The Curse in the Heart of the City of Gold (Europe) (En,Nl)
SLES-03109|Aztec - The Curse in the Heart of the City of Gold (Europe) (Es,It)
SLES-03052|Aztec - The Curse in the Heart of the City of Gold (Europe) (Fr,De)
SLPS-03424|Azumanga Donjara Daiou (Japan)
SLES-01219|Azure Dreams (Europe) (En,Fr,De)
SLUS-00614|Azure Dreams (USA)
SLPM-80138|B Senjou no Alice - Alice on Borderlines (Japan) (Demo)
SLPS-01003|B Senjou no Alice - Alice on Borderlines (Japan) (Disc 1)
SLPS-01004|B Senjou no Alice - Alice on Borderlines (Japan) (Disc 2)
SLPS-01005|B Senjou no Alice - Alice on Borderlines (Japan) (Disc 3)
SLES-01260|B-Movie (Europe) (En,Es,It)
SLES-01550|B-Movie (Germany)
SLPS-01459|B. L. U. E. - Legend of Water (Japan)
SLES-02977|BDFL Manager 2001 (Germany)
SLES-03605|BDFL Manager 2002 (Germany)
SLPS-00566|BFS - Blue Forest Story - Kaze no Fuuin (Japan)
SLED-01054|BMG Demos (France)
SLES-03991|Baby Felix Tennis (Europe) (En,Fr,De,Es,It,Nl)
SCES-00982|Baby Universe (Europe)
SLPS-01446|Back Guiner - Yomigaeru Yuusha Tachi - Hishou Hen 'Uragiri no Senjou' (Japan) (Disc 1)
SLPS-01447|Back Guiner - Yomigaeru Yuusha Tachi - Hishou Hen 'Uragiri no Senjou' (Japan) (Disc 2)
SLPS-01217|Back Guiner - Yomigaeru Yuusha Tachi - Kakusei Hen 'Guiner Tensei' (Japan) (Disc 1)
SLPS-01218|Back Guiner - Yomigaeru Yuusha Tachi - Kakusei Hen 'Guiner Tensei' (Japan) (Disc 2)
SLPS-01448|Back Guiner - Yomigaeru Yuusha Tachi - Service Disc (Japan)
SLPS-01782|Backgammon (Japan)
SLPS-02729|Backgammon 2000 (Japan)
SLUS-00659|Backstreet Billiards (USA)
SLUS-01094|Backyard Soccer (USA)
SLPM-86118|Bakumatsu Roman - Gekka no Kenshi (Japan)
SLPS-00541|Bakuretsu Hunter - Mahjong Special (Japan)
SLPS-00718|Bakuretsu Hunter - Sorezore no Omoi ... Nowaanchatte (Japan)
SLPS-03437|Bakuretsu Soccer (Japan)
SLPS-02429|Bakuryuu (Japan)
SLPS-00158|Bakushou!! All Yoshimoto Quiz-ou Kettei-sen DX (Japan)
SLPS-01441|Bakusou Dekotora Densetsu - Otoko Ippiki Yume Kaidou (Japan)
SLPS-02465|Bakusou Dekotora Densetsu 2 - Otoko Jinsei Yume Ichiro (Japan)
SLPM-80506|Bakusou Dekotora Densetsu 2 - Otoko Jinsei Yume Ichiro (Japan) (Demo)
SLPS-01489|Bakusou Kyoudai Let's & Go!! Eternal Wings (Japan)
SLPM-86980|Bakuten Shoot Beyblade - Bey Battle Tournament (Japan)
SLPM-87130|Bakuten Shoot Beyblade 2002 - Bey Battle Tournament 2 (Japan)
SLES-04091|Baldies (Europe)
SLUS-01567|Baldies (USA)
SLPS-01074|Baldy Land (Japan)
SLUS-01249|Ball Breakers (USA)
SLES-00651|BallBlazer Champions (Europe)
SLES-00592|BallBlazer Champions (Germany)
SLES-00641|BallBlazer Champions (Italy)
SLPS-00796|BallBlazer Champions (Japan)
SLES-00647|BallBlazer Champions (Spain)
SLUS-00068|BallBlazer Champions (USA)
SLES-04017|Ballerburg (Europe)
SLES-04018|Ballerburg (Germany)
SLUS-01568|Ballerburg - Castle Chaos (USA)
SLES-02701|Ballistic (Europe) (En,Fr,De)
SLUS-00966|Ballistic (USA)
SCES-00348|Baphomets Fluch (Germany)
SCES-00800|Baphomets Fluch II - Die Spiegel der Finsternis (Germany)
SCES-02366|Barbie - Aventure Equestre (France)
SLES-03693|Barbie - Aventuriere (France)
SLES-03695|Barbie - Esploratrice (Italy)
SLES-03692|Barbie - Explorer (Europe)
SLES-03694|Barbie - Explorer (Germany)
SLES-03696|Barbie - Explorer (Spain)
SLUS-01361|Barbie - Explorer (USA)
SLUS-01569|Barbie - Gotta Have Games (USA)
SCES-02365|Barbie - Race & Ride (Europe)
SCES-02367|Barbie - Race & Ride (Germany)
SCES-02368|Barbie - Race & Ride (Italy)
SCES-02369|Barbie - Race & Ride (Spain)
SLUS-00981|Barbie - Race & Ride (USA)
SCES-02488|Barbie - Sports Extreme (France)
SCES-02489|Barbie - Super Sport (Germany)
SCES-02487|Barbie - Super Sports (Europe)
SCES-02490|Barbie - Super Sports (Italy)
SCES-02491|Barbie - Super Sports (Spain)
SLUS-00946|Barbie - Super Sports (USA)
SLES-02615|Barca Manager 2000 (Spain) (Es,Ca)
SLPS-02187|Bardysh - Kromeford no Juunin (Japan)
SLPM-86759|Baroque - Yuganda Mousou (Japan)
SLPM-86328|Baroque - Yuganda Mousou (Japan) (Genteiban)
SLPM-86540|Baroque Syndrome (Japan)
SLPS-03055|Baseball - Pro-nami Kusayakyuu! (Japan)
SLPS-00687|Baseball Navigator (Japan)
SLPM-86650|Baseball Simulation - ID Pro Yakyuu (Japan)
SLUS-00086|Bases Loaded '96 - Double Header (USA)
SLPS-01304|Bass Fisherman - Texas (Japan)
SLPS-01765|Bass Landing (Japan)
SLPM-80354|Bass Landing (Japan) (Taikenban)
SLPS-02647|Bass Landing 2 (Japan)
SLUS-00905|Bass Rise (USA)
SLPS-01914|Bass Tsuri ni Ikou! (Japan)
SLPS-02859|Bassing Beat 2 (Japan)
SLPS-00542|Bastard!! Utsuronaru Kamigami no Utsuwa (Japan)
SLPM-80051|Bastard!! Utsuronaru Kamigami no Utsuwa (Japan) (Demo)
SLES-00102|Batman & Robin (Europe) (En,Fr,De,Es)
SLES-01220|Batman & Robin (Italy)
SLUS-00393|Batman & Robin (USA)
SLES-02874|Batman - Gotham City Racer (Europe) (En,Fr,De,Es,It,Nl)
SLUS-01141|Batman - Gotham City Racer (USA)
SLUS-01207|Batman Beyond - Return of the Joker (USA)
SLES-00525|Batman Forever - The Arcade Game (Europe)
SLPS-00698|Batman Forever - The Arcade Game (Japan)
SLUS-00387|Batman Forever - The Arcade Game (USA)
SLES-02902|Batman of the Future - Return of the Joker (Europe) (En,Fr,De)
SLPS-00485|Battle Arena Nitoushinden (Japan)
SCES-00002|Battle Arena Toshinden (Europe)
SCUS-94003|Battle Arena Toshinden (USA)
SCES-00232|Battle Arena Toshinden 2 (Europe)
SLUS-00220|Battle Arena Toshinden 2 (USA)
SCES-00700|Battle Arena Toshinden 3 (Europe)
SLUS-00483|Battle Arena Toshinden 3 (USA) (En,Ja)
SLPS-00200|Battle Arena Toushinden 2 (Japan)
SLPM-80028|Battle Arena Toushinden 2 - Gyouten Kyougaku no Shishoku-ban (Japan)
SLPS-00650|Battle Arena Toushinden 3 (Japan)
SLPS-01133|Battle Athletess - Daiundoukai Alternative (Japan)
SLPM-86525|Battle Athletess - Daiundoukai Alternative (Japan) (Major Wave)
SLPS-01548|Battle Athletess - Daiundoukai GTO (Grand Trial Onnanoco) (Japan)
SLPM-86526|Battle Athletess - Daiundoukai GTO (Grand Trial Onnanoco) (Japan) (Major Wave)
SLPM-80361|Battle Bombee (Japan)
SLPS-00991|Battle Bugs (Japan)
SLPS-00968|Battle Formation (Japan)
SLUS-01335|Battle Hunter (USA)
SLPS-01779|Battle Konchuuden (Japan)
SLPS-01064|Battle Master (Japan)
SLPM-86519|Battle Master (Japan) (Major Wave)
SLES-00662|Battle Stations (Europe) (En,Fr,De)
SLUS-00456|Battle Stations (USA)
SLPS-01127|BattleRound USA (Japan)
SLES-00628|BattleSport (Europe)
SLUS-00389|BattleSport (USA)
SLES-02774|BattleTanx - Global Assault (Europe) (En,Es,It)
SLES-02773|BattleTanx - Global Assault (Europe) (En,Fr,De)
SLUS-01044|BattleTanx - Global Assault (USA)
SLES-02808|Beach Volleyball (Europe) (En,Fr,De,Es,It)
SCPS-10138|Bealphareth (Japan)
SLES-00709|Beast Wars - Transformers (Europe) (En,Fr,De,Es,It)
SLED-01339|Beast Wars - Transformers (Europe) (En,Fr,De,Es,It) (Demo)
SLUS-00508|Beast Wars - Transformers (USA)
SLPM-86126|Beat Mania (Japan) (Disc 1) (Arcade)
SLPM-86127|Beat Mania (Japan) (Disc 2) (Append)
SLPM-86769|Beat Mania - The Sound of Tokyo (Japan)
SLPM-86156|Beat Mania 3rd Mix Mini (Japan)
SCPS-45403|Beat Mania Append GottaMix (Japan, Asia)
SLPM-86574|Beat Mania Append GottaMix 2 - Going Global (Japan)
SCPS-18013|Beat Planet Music (Japan)
SCED-01991|Beat-Em-Up Special (Europe)
SCED-01643|Beat-Em-Up Speziale (Germany)
SLES-02096|Beatmania (Europe)
SLPM-87012|Beatmania 6thMix + Core Remix (Japan)
SLPM-86266|Beatmania Append 4thMix - The Beat Goes On (Japan)
SLPM-86322|Beatmania Append 5thMix - Time to Get Down (Japan)
SLPM-86692|Beatmania Append Club Mix (Japan)
SLPM-86596|Beatmania Best Hits (Japan)
SLPM-86597|Beatmania featuring Dreams Come True (Japan)
SLPS-01219|Beavis and Butt-Head - Virtual Aho Shoukougun (Japan)
SLES-00334|Bedlam (Europe) (En,Fr,De,Es,It,Nl)
SLPS-00582|Beltlogger 9 (Japan)
SLPS-00581|Beltlogger 9 (Japan) (Shokai Genteiban)
SCUS-94286|Best Buy Demo CD (USA)
SCUS-94668|Best Buy Greatest Hits Demo Disc - Volume One (USA)
SCED-02420|Best Horror Games Ever Demo (Europe, Australia)
SCED-02327|Best PlayStation Games Ever, The - No. 1 of 4 (Europe, Australia)
SCED-03167|Best Sports Games Ever 2000 (Europe, Australia)
SCUS-94261|Best of PlayStation Underground Year One, The (USA)
SLES-04093|Beyblade (Europe) (En,Fr,De,Es,It)
SLUS-01489|Beyblade (USA)
SCUS-94702|Beyond the Beyond (USA)
SCPS-10014|Beyond the Beyond - Harukanaru Kanaan he (Japan)
SLES-01531|Big Air (Europe) (En,Fr,De,Sv)
SLUS-00645|Big Air (USA)
SLES-03847|Big Bass Fishing (Europe) (En,Fr,De,Es,It)
SLUS-01442|Big Bass Fishing (USA)
SLUS-00228|Big Bass World Championship (USA)
SLPS-00459|Big Challenge Golf - Tokyo Yomiuri Country Club-hen (Japan)
SLUS-01527|Big League Slugger Baseball (USA)
SLUS-01259|Big Ol' Bass 2 (USA)
SLES-04025|Big Strike Bowling (Europe) (En,De,It)
SLUS-01478|Big Strike Bowling (USA)
SLUS-01289|Billiards (USA)
SLES-01316|Bio F.R.E.A.K.S. (Europe)
SLUS-00502|Bio F.R.E.A.K.S. (USA)
SLPS-00222|Bio Hazard (Japan)
SLPM-80027|Bio Hazard (Japan) (Demo)
SLPS-01513|Bio Hazard - Complete Disc (Japan)
SLPS-00998|Bio Hazard - Director's Cut (Japan)
SLPS-01512|Bio Hazard - Director's Cut - Dual Shock Ver. (Japan)
SLPM-86749|Biohazard - Gun Survivor (Japan)
SLPS-01222|Biohazard 2 (Japan) (Disc 1) (Leon-hen)
SLPS-01223|Biohazard 2 (Japan) (Disc 2) (Claire-hen)
SLPS-00999|Biohazard 2 (Japan) (Trial Edition)
SLPS-01511|Biohazard 2 - Dual Shock Ver. (Japan) (Disc 2) (Claire-hen)
SLPS-02300|Biohazard 3 - Last Escape (Japan)
SLPM-80485|Biohazard 3 - Last Escape (Japan) (Demo)
SLPM-87224|Biohazard 3 - Last Escape (Japan) (Rev 1)
SLES-02537|Bishi Bashi Special (Europe)
SLPM-86123|Bishi Bashi Special (Japan)
SLPM-86267|Bishi Bashi Special 2 (Japan)
SLPM-86539|Bishi Bashi Special 3 - Step Champ (Japan)
SLPS-00941|Bishoujo Hanafuda Kikou - Michinoku Hitou Koi Monogatari (Japan)
SLPM-86414|Bishoujo Ren'ai Mahjong Series - Karan Koron Gakuen - Doki Doki-hen (Japan)
SLPM-86468|Bishoujo Ren'ai Mahjong Series - Karan Koron Gakuen - Munekyun-hen (Japan)
SLPM-86474|Bishoujo Ren'ai Mahjong Series - Karan Koron Gakuen - Pure Love-hen (Japan)
SLPM-86680|Bishoujo Ren'ai Mahjong Series 2nd - Shiritsu Houou Gakuen - 1-nen Jun'ai-gumi (Japan)
SLPM-86716|Bishoujo Ren'ai Mahjong Series 2nd - Shiritsu Houou Gakuen - 2-nen Junjou-gumi (Japan)
SLPS-00262|Bishoujo Senshi Sailor Moon SuperS - Shin Shuyaku Soudatsusen (Japan)
SLPS-00260|Bishoujo Senshi Sailor Moon SuperS - Shin Shuyaku Soudatsusen (Japan) (Shokai Genteiban)
SLPS-02294|Bistro, The - Ryouri & Wine no Shokunin-tachi (Japan)
SLUS-00648|Black Bass with Blue Marlin (USA)
SLES-00407|Black Dawn (Europe)
SLPS-00663|Black Dawn (Japan)
SLUS-00321|Black Dawn (USA)
SLPS-02962|Black-Matrix + (Japan) (Disc 1)
SLPS-02963|Black-Matrix + (Japan) (Disc 2)
SLPS-03573|Black-Matrix 00 (Japan) (Disc 1)
SLPS-03571|Black-Matrix 00 (Japan) (Disc 1) (Shokai Genteiban)
SLPS-03574|Black-Matrix 00 (Japan) (Disc 2)
SLPS-03572|Black-Matrix 00 (Japan) (Disc 2) (Shokai Genteiban)
SLPS-01983|Blackjack vs. Matsuda Jun (Japan)
SLES-03213|Blade (Europe)
SLES-03214|Blade (France)
SLES-03215|Blade (Germany)
SLUS-01215|Blade (USA)
SLPM-86602|Blade Arts - Tasogare no Miyako R'lyeh (Japan)
SLPS-01795|Blade Maker (Japan)
SLES-00349|Blam! Machinehead (Europe)
SLES-00350|Blam! Machinehead (France)
SLES-00351|Blam! Machinehead (Germany)
SLPS-00798|Blam! Machinehead (Japan)
SLES-00476|Blast Chamber (Europe) (En,Fr,De,Es,It)
SLUS-00219|Blast Chamber (USA)
SLUS-01380|Blast Lacrosse (USA)
SLES-01169|Blast Radius (Europe)
SLED-01272|Blast Radius (Europe) (Demo)
SLES-01192|Blast Radius (France)
SLUS-00642|Blast Radius (USA)
SLPS-02617|Blaster Master (Japan)
SLES-02273|Blaster Master - Blasting Again (Europe) (En,Fr,De,Es,It)
SLUS-01031|Blaster Master - Blasting Again (USA)
SCES-01224|Blasto (Europe) (En,Fr,De,Es,It)
SCUS-94412|Blasto (USA)
SLES-00845|Blaze & Blade - Eternal Quest (Europe)
SLES-01274|Blaze & Blade - Eternal Quest (Germany)
SLPS-01209|Blaze & Blade - Eternal Quest (Japan)
SLPS-01576|Blaze & Blade Busters (Japan)
SLES-00247|Blazing Dragons (Europe)
SLES-00305|Blazing Dragons (France)
SLES-00306|Blazing Dragons (Germany)
SLUS-00100|Blazing Dragons (USA)
SLPS-02818|Blend x Brand - Odekake Gousei RPG (Japan)
SLES-04067|Block Buster (Europe)
SLPM-87236|Block Kuzushi (Japan)
SLPS-00353|Block Kuzushi - Deden no Gyakushuu (Japan)
SLPS-03042|Block Kuzushi - Kowashite Help! (Japan)
SLPS-02578|Block Kuzushi 2 (Japan)
SLPS-03219|Block Wars (Japan)
SLPM-80619|Block Wars (Japan) (Demo)
SCED-00877|Blockbuster Playstation Challenge (Europe)
SLES-04003|Blockids (Europe)
SLPS-00205|Blockids (Japan)
SLPS-00206|Blockids (Japan) (DX Pack)
SLUS-01496|Blockids (USA)
SLPS-00235|Blood Factory (Japan)
SCES-01443|Blood Lines (Europe) (En,Fr,De,Es,It)
SLES-00075|Blood Omen - Legacy of Kain (Europe)
SLES-00522|Blood Omen - Legacy of Kain (France)
SLES-00523|Blood Omen - Legacy of Kain (Germany)
SLUS-00027|Blood Omen - Legacy of Kain (USA)
SCUS-94199|Bloody Roar (USA)
SLES-01010|Bloody Roar - Hyper Beast Duel (Europe)
SLED-00108|Bloody Roar - Hyper Beast Duel (Europe) (Demo)
SLPS-91157|Bloody Roar - Hyper Beast Duel (Japan) (En,Ja)
SLPM-80155|Bloody Roar - Hyper Beast Duel (Japan) (Taikenban)
SLED-01928|Bloody Roar 2 - Bringer of the New Age (Europe) (Demo)
SLPM-80373|Bloody Roar 2 - Bringer of the New Age (Japan) (Demo)
SCPS-45374|Bloody Roar 2 - Bringer of the New Age (Japan, Asia)
SCUS-94424|Bloody Roar II (USA)
SLPS-01122|Blue Breaker - Egao no Yakusoku (Japan)
SLPM-86646|Blue Breaker - Egao no Yakusoku (Japan) (Major Wave)
SLPS-01580|Blue Breaker Burst - Egao no Asu ni (Japan)
SLPM-86648|Blue Breaker Burst - Egao no Asu ni (Japan) (Major Wave)
SLPS-01469|Blue Breaker Burst - Hohoemi o Anata to (Japan)
SLPM-86647|Blue Breaker Burst - Hohoemi o Anata to (Japan) (Major Wave)
SLPM-86718|Blue Marlin, The (Japan)
SLES-03570|Blue's Clues - Blue's Big Musical (Australia)
SLUS-01198|Blue's Clues - Blue's Big Musical (USA)
SLUS-01333|Board Game - Top Shop (USA)
SLES-03674|Bob Aggiustatutto (Italy)
SLES-03798|Bob le Bricoleur - Reparer C'est Gagne! (France)
SLES-02856|Bob the Builder - Can We Fix It (Europe)
SLUS-01407|Bob the Builder - Can We Fix It (USA)
SLPS-00865|Body Hazard (Japan)
SCUS-94307|Bogey - Dead 6 (USA)
SLPM-87024|Boku no Choro Q (Japan)
SCPS-10088|Boku no Natsuyasumi - Summer Holiday 20th Century (Japan)
SLPS-02514|Boku wa Koukuu Kanseikan (Japan)
SLPS-02489|Bokujou Monogatari - Harvest Moon (Japan)
SLPS-91218|Bokujou Monogatari - Harvest Moon (Japan) (Rev 1)
SLPS-03087|Bokujou Monogatari - Harvest Moon for Girl (Japan)
SLES-01893|Bomberman (Europe)
SLPM-86844|Bomberman (Japan)
SLUS-01189|Bomberman - Party Edition (USA)
SLES-01712|Bomberman Fantasy Race (Europe) (En,Fr,De,Es)
SLPM-87102|Bomberman Fantasy Race (Japan)
SLUS-00823|Bomberman Fantasy Race (USA)
SLPS-03002|Bomberman Land (Japan)
SLPM-87080|Bomberman Land (Japan) (Rev 2)
SCPS-45225|Bomberman Wars (Japan, Asia)
SCES-01078|Bomberman World (Europe, Australia) (En,Fr,De,Es,It)
SLPS-01155|Bomberman World (Japan)
SLPS-91149|Bomberman World (Japan) (Rev 1)
SLUS-00680|Bomberman World (USA)
SLES-03163|Bombing Islands, The (Europe)
SLPS-91449|Bombing Islands, The (Japan)
SLUS-01292|Bombing Islands, The (USA)
SLPS-00333|Bonogurashi - Kore de Kanpeki Disu (Japan)
SCPS-10094|Book of Watermarks, The (Japan) (Disc 1)
SCPS-10095|Book of Watermarks, The (Japan) (Disc 2)
SLUS-00968|BoomBots (USA)
SLUS-00296|Bottom of the 9th '97 (USA)
SLUS-00678|Bottom of the 9th '99 (USA)
SLUS-00049|Bottom of the 9th (USA)
SLPM-86004|Bottom of the 9th - Major League Heroes (Japan)
SCES-00799|Boucliers de Quetzalcoatl, Les - Les Chevaliers de Baphomet II (France)
SLPS-00907|Boundary Gate - Daughter of Kingdom (Japan)
SLPM-86735|Bounty Hunter Sara - Holy Mountain no Teiou (Japan)
SLPS-01479|Bounty Sword - Double Edge (Japan)
SLPM-86625|Bounty Sword - Double Edge (Japan) (Major Wave)
SLPS-00757|Bounty Sword First (Japan)
SLPM-80101|Bounty Sword First (Japan) (Demo)
SLPM-86614|Bounty Sword First (Japan) (Major Wave)
SLUS-01288|Bowling (USA)
SLES-02324|Box Champions 2000 (Germany)
SLES-03123|Box Champions 2001 (Germany)
SLES-01451|Box-Champions (Germany)
SLPS-00033|Boxer's Road (Japan)
SLPS-91007|Boxer's Road (Japan) (Rev 1)
SLUS-01309|Boxing (USA)
SLPS-00779|Boys Be... (Japan)
SLPS-01705|Boys Be... 2nd Season (Japan)
SLES-00754|Brahma Force (Europe)
SLUS-00444|Brahma Force - The Assault on Beltlogger 9 (USA)
SLPS-00514|BrainDead 13 (Japan) (Disc 1)
SLPS-00515|BrainDead 13 (Japan) (Disc 2)
SLUS-00083|BrainDead 13 (USA) (Disc 1)
SLUS-00171|BrainDead 13 (USA) (Disc 2)
SLES-03992|Bratz - Dress Up, Get Down and Be a Bratz Superstar! (Europe) (En,Fr,De,Es,It)
SLUS-01508|Bratz - Dress Up, Get Down and Be a Bratz Superstar! (USA) (En,Fr,Es)
SLUS-00726|Brave Fencer Musashi (USA)
SLPS-01490|Brave Fencer Musashiden (Japan)
SLPM-80262|Brave Fencer Musashiden (Japan) (Demo)
SLPS-01316|Brave Prove (Japan)
SLPS-02580|Brave Saga 2 (Japan) (Disc 1)
SLPS-02581|Brave Saga 2 (Japan) (Disc 2)
SLPS-02314|Brave Saga 2 - Koushiki Data Disc - Yuusha no Akashi 2 (Japan)
SLPS-02889|Brave Sword (Japan)
SLUS-00488|Bravo Air Race (USA)
SLES-00258|Break Point (Europe) (En,Fr)
SLPM-86044|Break Point (Japan)
SLPS-00129|Break Thru! (Japan)
SLPS-02375|Break Volley (Japan)
SLUS-01170|Breakout (USA)
SLES-02854|Breakout - A Story of Bat Meets Ball...! (Europe) (En,Fr,De,It)
SLES-01304|Breath of Fire III (Europe)
SLES-01319|Breath of Fire III (France)
SLES-01320|Breath of Fire III (Germany)
SLPS-00990|Breath of Fire III (Japan)
SLPM-80115|Breath of Fire III (Japan) (Demo)
SLUS-00422|Breath of Fire III (USA)
SLES-03552|Breath of Fire IV (Europe)
SLUS-01324|Breath of Fire IV (USA)
SLPM-87054|Breed Master (Japan)
SLPM-86012|Breeding Stud - Bokujou de Aimashou (Japan)
SLPM-86087|Breeding Stud 2 (Japan)
SLES-00759|Brian Lara Cricket (Europe)
SLPS-01107|Brigandine - Gensou Tairiku Senki (Japan)
SLPS-02661|Brigandine - Grand Edition (Japan) (Disc 1)
SLPS-02662|Brigandine - Grand Edition (Japan) (Disc 2)
SLUS-00687|Brigandine - The Legend of Forsena (USA)
SCPS-10105|Brightis (Japan)
SLES-00873|Broken Helix (Europe)
SLES-00962|Broken Helix (Germany)
SLPM-86065|Broken Helix (Japan)
SLUS-00289|Broken Helix (USA)
SCES-00414|Broken Sword - La Leyenda de los Templarios (Spain)
SCES-00346|Broken Sword - The Shadow of the Templars (Europe)
SCES-00468|Broken Sword - The Shadow of the Templars (Italy)
SLUS-00484|Broken Sword - The Shadow of the Templars (USA)
SCES-00801|Broken Sword II - La Profezia dei Maya (Italy)
SCES-00802|Broken Sword II - Las Fuerzas del Mal (Spain)
SCES-00798|Broken Sword II - The Smoking Mirror (Europe)
SLUS-00812|Broken Sword II - The Smoking Mirror (USA)
SLES-01376|Brunswick Circuit Pro Bowling (Europe)
SLUS-00571|Brunswick Circuit Pro Bowling (USA)
