ID|CRC32|MD5|SHA1
SCED-03468|b03c0aa2|e3f758e4a01f3bcf0eed50f33f69ac4e|b020fdfe5503390f566ad57336899c461560562
SCED-01786|44bcfd26|63fc76e4992d00d656aec01d9661c823|2334cc57869b27c22af3d25e0506aaad61e832dc
SCED-01229|51885ad1|5a370c84208d55d6f2affd0cce28298e|64998c62f08360629a21c2d7d95bb130124012a2
SCED-01995|174cb909|45681a8b15c58e7b9a1d6aef21f977fa|fe18c538470dd3d8795c766caacb4839dd7ef547
SCED-00994|328f9036|c89b5ea5d3d3698612bc9abe21d5bd38|80963b647ec24722f3de9d44a5dfa7b37eaa9275
SCED-01739|71cc7785|e519904c328fe4da5ebf369e6362fc33|43ab0acdff0722565727d69b629c6bb4f38679f
SCED-01528|97a47904|6f6375ec24643e6243d3090b9cec0d23|7023012801c3f92ee0ed1ffa1721e6377347a4aa
SCED-01306|0abdad2b|7fc5d2e47e32f224eaacc95eb8a0d3a1|5cbec412df93cc4dea7d150dc51edcc9ac7ffb27
SCED-00673|93cec544|560e7cfbd4b631dc48204a70c9c96bc1|aedc9e8a606f4baba946404387691e28cde22951
SCED-01307|5d968cf3|a53833079b642393db6f07fbebb81bf9|b426e50a2388426426f6a3db08e9ab5e8dd6ab8f
SCED-01643|8eeb0dca|4aebc6e92c227d3734709d162b8f7626|50774a32f419e4da5bd5568ccb6c21b1373049ab
SCED-03893|5990b6df|cd77c40afad5ea88c4c011f50caa8f36|d3e37441049aff8a0c257fec0b5a4adfc9e6730f
SCED-03477|a937397a|5496c0c2a2abf54a31d0fb36d407f995|c67f340a3897459619ed7066f4b66bdd0eee405f
SCED-03892|107a354b|5fa052e1f8595d5c99c7d93d387542b5|39a8fe2681de65a389d7085b310f6c885859a70e
SCED-03478|9e0f9e07|1f31d4ebc4b584a9ad78d2e6af63351a|7c689de9f2af7c2ca7995d1ede8c9de3a2707331
SCED-03887|743f2750|618060a1fe30538d545ec12be1aa2d96|3206abc9f716056bd67f4ecb8b0b4ef5c0187a0c
SCED-03479|fad9e848|586e21d110b47b2b944e3ff78508e430|92bc6d92a6014de977f490615a2f7505e9e061f9
SCED-03903|27c45da7|a6a4f045ae5cf8dac26e9b903bb6a3ba|f4738813467d171693f1505ed40d2b4b2a5d7bd7
SCED-03905|cc118d72|be9ad34298b7daf27db8a86e7a35f58a|21fb56fd710c1ed4aad5ab705fa55f057f05723a
SCED-03895|8b4030cf|2e5c9e2f0054f5f1b66e99edd325e196|8b2ef5b3952343ec5e569ba6c029fce3f69be156
SCED-03894|8aa07845|57c0d0b282cf411dd68f91dc0c0d9e6a|ca0770dfaa8e18234cedc27db8a3bbcfcecaa1b1
SCED-03897|0826e80c|8006071ff21ce9740bf2f59439ebc9|6a84d0f8b60a6f6ceca87e506f6d7e041e05a7e7
SCED-03896|1c48a117|f15fc9faeba6c3804ea7fedb3906d8c8|21ba787337e1585e7d6ddb623dd4c1e881dde4bf
SLED-01305|050ec3bc|eaec43c4d154a0aa0aa0827cf3773b84|461d440c332b1ac50340fba0451c01734e064ec4
SLED-01381|dc208ace|26fb6d23fdd6053ff197db2ae3244842|c1c64601035fe91d44cb93af95de8684b4aadb1a
SLED-01098|0b3c5d22|b66e29ca51e573f9c889e514fb8fbc06|56329da46ede0c7de6ed316b18a4434063ec650e
SLED-01401|0aef1ce1|86f46db25d7f6d6fdcf5af9b422554d0|c43af08659bad7fa4f5f81bc58d04d5ed8e44c36
SLED-01311|4a02e264|24b4aac75ee1f02090ac61551d46907|7e8c6558422596d5e617165286a17d386671bf0b
SLED-01263|d2305d48|dd3270cf0249009fb7579bfbd6691068|49c6b2e163d4e93c3d47d8ff5db3a70e8fbb1698
SLED-01196|2130877b|32e98b71c8ed350fb5c8cf29a8614959|48ccdc4ea8350e60369e545604fd1723a30b6828
SLED-01512|d86d26e5|d088a3276db0bb5da7f5986bb62e47d3|f69448791e643649c293e4e8c8c5141cca20d358
SLED-00977|cf0f2f74|83dd6a15ac89a3d920546ac0f5849a20|d855a29658892ea2e4b705e6a93fbda469488fc8
SLED-01270|85e2106c|405eb32a0b9b9311bce1f75ff4096d52|eec9655d2e114033dc2630fad08f10b93567d1c5
SCED-01982|aef6c823|6d109ff3a62ff70fddcbc66fb3e8c823|938c1091d39cd804aa4a8e7bbfb599192b1ea10a
SLED-01575|df885924|20c995d4a3315c9642035e19620f7b5b|45df2b5cb3ccec8b5168019b55e0762295c4e2ce
SCED-03516|c86c8762|e18c4c908c174bd2f5418be770363dc0|b9cf6a90c9e2bacf6cf6920d51432bf3a9842a3e
SCED-00287|ec56dc20|c888fba6ed1c71dc4ae432fd0f79e476|f80e44fa5fe8b431a0308d03a46752696841ed8f
SCED-00273|9ca5b270|f39be2958ca8d963e71dc653dcebc451|80814ece722469b4aa965726a0d19bf680bef4ea
SCED-02383|8e821bc0|650d2851e9120bd94d53695603e5d06a|7a58db48e4ac5ca4991d0de770afef1af2654121
SCED-00789|b3b04643|e36dc7ea05156753c88f5c7c52d77805|927b7b8f0aafbe02cd8e7fd7d80abe722a0e5bcf
SCUS-94954|0189a5e1|a61a6c2371206738764a0deba26706bd|d49f527202445277522b07505b78f9f283c89377
SCED-02050|2956177c|e0e8e600e520d87fced370141ea000fe|73c799361336b30a89726f09a00615ac8f64041c
SCUS-94950|a20d5033|4af84c05ce00e08b23fd1d439f3041d4|eed6b175ec3e9dc135b13d33980fef0793fd5cf4
SCED-02122|ed8b9afb|1a3ca606d23eee3b70f7c0612436039d|75124db32486157ad75507a46438e83ce3b616a4
SLED-00695|346d78ae|ce2aa34ca2ecdbd37dca83028a095f28|9f759653e35fb00f076cc1e10c713911bca166e
SCED-02421|4545974e|8182f2bab6ac36b4bdc3918ee304eb3b|d57b72b8f653ed63f0b70e87b09e5b26f30c1a7e
SCED-01386|0391fbe5|36a3e8d81f3c7f648878dae4c34b9877|95f493ac2378ab0994b88a3763acbdae3b2ff6c6
SCED-02257|88e8b76e|4f2f964d0565e80889cacdcd136db884|b84b7e3cc2193e326483fbd2918c99f6acb8885d
SLED-00091|b9e7767b|2ca067460e73dda270919f8e9f760c8b|3722b2abf7bc68489f5d65d7bcd784ea168b7e3a
SLED-00966|42dc740a|62e5736f8f2dd159102543f9a1271261|bf53630624610968353d013d357b284adf946748
SCED-01988|938c1bbd|bcd0c33fb9bb8b8be054e4e634d49483|868d345f77c51462e6e4ddd9fd3b7e2225200a23
SCED-03175|75d46cc5|bd5845ba6f90617c4acecd2cb96fda9f|ecf3df1eb708983e52d1f485a8bf86afaafc55fa
SCED-02306|da69fd55|4fbab67a3ada5e1291057e6fdb1c30d|d92c3c6275c0f80ac4205f465420aa11a126a675
SCED-00669|59bbea34|a5c04751ee4c0681048afe891b48250a|3662b362d5defc20f9d5070194abb4ba35841a2c
SCED-00671|f2726b43|ce021b2bac61da1b769baf08ae76ba6b|ab9ba88373f104752c3e3841d28b3f919938e00d
SCED-01835|d7a56fc4|743c57cd9cd714b1a92773757db59249|6ec02ffe1868a4251ba442ca2054c68d6f96439d
SCED-00672|45ef8b22|9096513d841ef2c39a71fa34da9ef25a|24ee1c486433898b24e0236a364739b69bd0a65d
SCED-01120|b9b587e9|7f6673aa2f153bfa8144289f5b4ecafd|8162626d2ec104862bb6c4d4c28007ffd656c7f3
SCED-01836|e97b6501|9be8e28d5155d284dc4c66a023dee0bf|2a18edc5f77c17638d71865152ad2f7c6bb60d1b
SCED-01834|412c155a|763750021a20a2d8afef100add21a1dc|96e5ae6295c4bd520b2cd9653f7d096bbf7511a7
SCED-01129|8d62443b|2f72a0f3728ce1a3ee057be203dde728|6d7ac398a6b6be92749c338db75eef32a41ad11b
SCED-01777|146dc8c0|25eaf302f1fb3ab8b488fc113b7795b1|d42f3bd5a4a0344a6a1e6a58702db388c229f90f
SCED-01126|37e8d7d6|c0482876b7a68441ac9a2e6f65b5ac4e|22e56bb52d35d17f57bb85df87b03c7091a38235
SCED-01127|fb2b2c42|521a10f37cf081bb1a21c2d2b4d157f7|a0e7274fb7ad8736d2a43f39342da8c1f37d6a6e
SCED-01128|95dbdadf|315d2f7d3230dd7c7cd0cdc22b91feb0|5f299d6b9bd0b0802bfe97521c01191083a8a02b
SCED-01124|922ec66b|8c06f95d38d295d03663c3b115784b93|54037f749a422aba9e04f3db49b6d34b78cac72a
SCED-01123|b054524b|e6ade0981e37ff1ceaae17d75d150012|1d60319793fda3ad2d56f55df825dbfac5b7232c
SCED-01125|664d0f5f|f0b9b7d9f0b931e4540927ce2d2f657|f8345f40f30eb6a8974719085b1128650fbd02de
SCED-00677|c4f29d4f|f9fe17eea4b6ef118dcb9657b2d0f718|3c773939ee8d74577612add2e8a81777cce9800a
SCED-01122|6e69eced|d9a22fb8c674aeed06275aaeed68e05f|11bd064a66134a4420c739975ce5586bd321b5cc
SCED-00679|1036c804|e2fbb5221fcbcd8be1f70185d8cc956f|d223a42cc4354b7a9464cdb3b3d6410e34a05691
SCED-00678|6378fdf3|675f95592357c397400e75dd2495dc8f|c58f7afe22bf7e4426ad43b8a0c5159c8e2c3d50
SCED-01121|4fdacd81|36d6fc94e1437607156612a6df6a8c46|471b0f37c5d25a6b51fc688d45f0322de9b2b423
SCED-00680|0b5bc1b9|240f41dcbe7d5177624726f51c3277e1|97431611b63fc36740aec3f103a20276522ae390
SCED-00676|b7bca8b8|126a8633ddbd751dd95b17b53b3a4b71|f952edf112aa5c2f57d2d1d53e3406301ccd187a
SCED-00674|94257ae8|bf5c14f760ecc956454bc4a000385849|42fa06f41cb8c77dad5b14b8d850e8c83af83b92
SCED-00670|8c849191|a521f93c3edb2ecc6df5a99cdf7b1ba|6c8997ff4939e0c4f7ede2640b943b552f0edc67
SCED-00890|d94da5b4|62fadce254488bc66b808b97bd975e6b|2b42104b8afd66ff24fac44f14e53684aca84cd5
SCED-00675|83b1b2ba|9da4ebc2802ab30e8b5d5fdbf610dccc|6b8af70ae9b1b038cea879bb32d4d7c9e967a891
SCED-00494|5e944503|1e677d922ac6148a0d384607287c8f57|b32e59f891ba327962f51b83b533d903d5b25c56
SCED-00360|e6eba9f3|a2df92f989107d8fce865a2a6155abc4|e942ecae03478e99ce0202ca48531cd1a2217263
SLED-02188|6af94d31|5b85aa42357534088356b8e4563ebd52|a0f197b05ac4f9beeb90402c067776942180b519
SLED-02311|8a0ab013|28c89be6e9c57157287b9638cfd1ee47|e72c959523c25d416131daaa71d89eebf526d80f
SLED-02291|dac55c16|a3bf1b8e7bb7670bcc289c9e996519cf|366bef475c6cab6f24ed5748e38fe214d5427122
SLED-01034|ed20fc52|46fa6eaf5b34ad530f8600895aafbf1|dfed8a09fafd26800a6c0f3c32a958ae4d706695
SLED-02155|653a6b57|9a1017d94c94f5580a55bfcb71d6397|4f552a992791dac901b71bb66ca35ed9894dccd1
SLED-02065|0f48f344|28bdd3a6bb98771cbb85f54483309ed5|5611350eabb496036f00a31da81018e44912321c
SLED-02414|c872a502|aabffefcea42aee33fd0abf9e60814a5|d46b5e3eb325fb2c915cfcbc24c2e98da376365d
SLED-02110|ad7dd01e|2f0fa50d916d12e0a241b599e2f4b5f4|52ebcca5e8010f8d66f75bba8b9b18bbb2e48909
SLED-02594|df402d97|cc43e1e814045c71b9bc909af83ff020|9e041890eedfd5f7191e7e49ba75e1187219f6c5
SLED-02519|e67578a6|bc98bfe05c363e56ea478b028816a8f4|b2d72d79afea580a0ce7ee460094f0b5fdea3610
SLED-02309|65bafdc2|56c536c6b8bc4ce75e6fadc86ec09079|197ca19fe0fd8fb78e837574cff59ad98f66b2a5
SLED-02593|592db8c1|4b0a30e936d93cfce761191a7e50f3eb|4063c5543adcd973d52b779ad97043e2303e9432
SCED-02676|ec526d26|5ec9e338700c103a066ccbae81be5f59|1742de011d05cdaae619d2a5ce0e9a4a73229168
SCED-01636|c2f2a92b|c157f881e61c84be02caf0c1af0909ec|fd3f3e8afc47ecd24dcbc8f22d25c308d14f130c
SCED-01230|2320c8dd|1892528b6e84cf7fb5cdfb6d675bb24b|8c77ec721527822c5b5179233d696a89fdfb3e59
SCED-00637|117128dd|763faaa93e4f36543984b1d00b7c971b|c305130a3f8fc3211e9004dc9eb7d21045f306db
SCED-01385|b88cbb58|2a3d5ff75efcad5c4199a94d5ea7f2d3|c14a2783e31283e2fa60f36a772bcd4a63c7473
SCES-00236|b4945721|2c5db6b2cf90c60c232fd3fc468bf5d1|a89d130d827dd24150c221240e3e0e2819f35ac2
SCED-00986|e2691b46|caa4b8f7b16edda60ce060447f47ff50|676ca41f0978f92de470a504df96008a11910f10
SCED-00936|34193632|59942c3fd7c83be17dbac4ac089e0c21|90eff706ebb4ed1df70a8d4f58eb7365e7523be0
SCED-03911|6dfbbf40|3d69459df70e7d0c5579bfe606cd567|46247061e22d170ce813d8309cf77a7b5b898478
SCED-03910|d46bd99f|ad8f5e66cdae6c77bc65933539837db3|ae80f007d5a4a259b8cc19297d488eca4d12dda8
SCED-02542|be50b17f|a4dc28355b31f1014b60e1e1b2c62ed7|2f4ca5d8ab3a98c5cc9ba8275b49a05b6f9fca99
SCED-03675|243c50b3|8fe6bd35ddc26fbf33f4a176164574ba|eb8ec7621312a5e229d12f73cd1996e627c1847a
SCED-03909|3498cf93|43e1f105e9de2d45a3941b9a70fc1d0d|4e8c01eae583b4c08ecfc6244aeb762e13150ab0
SCED-02851|93dd64b2|bb71158f434a45c89314d0418dab1760|da8933521d1e27029fad52686710082cd80b887a
SCED-03920|c413eb63|6e1b39d8bfce9d63b5ada953441fbc0a|e8cf7b7b9b184305768bc810d194258ec50b9896
SLED-01511|ab331021|48f513ee4c9d901cb67867579f46a473|878b678b6eda2e3a5a4331135f453a457e0557f4
SLED-00990|92eab18b|3d712cc106baa1c4062d29adc731142e|bee53afa010a93cee1d1481680422a27eb04e91a
SCED-03912|cde276f4|efe111331a3ee0a81d6349346a9eae8a|8f64a6336e0e3a8cf27be7866aea4112cf116431
SCED-00816|4ba785eb|69e33911b3dbc2919bf7d585adefc72b|7e33891b5071bee4eab7c3be734705a551af640b
SCES-00121|b1b09f16|26fb57c3136e1c7b09d627d260a7b6cf|d2afdc4c2cadf9d79049984feb5e997880828b60
SCES-00064|d92f6a4f|a201153c3b0e35b58bd04e7ff08b58fd|73ae091dcb2e7d2e972fd70d0e75c1b4d3057f4e
SCES-00048|3679f50e|dde0b240fda01284322c2420bc82acce|5480333422afc54f51954ecf4e9d790daec22a9d
SCED-00457|a4afa5d8|606a8a913489abca2b4421e7f3b52a1|21c536ac2dc9cc8ad59c4e346560181b13661de4
SCED-95007|d7117c45|13aed8a5136a9de11993134b9283af0a|3fdae64d6ff5886726db7609097bcebd0828450b
SCES-00238|25263c64|e027f44d1840a99412c2479f3822d9a4|37bf577c730a12c66d205ba0ee759e46de80279c
SCED-00456|22f2828d|860d3383f5153ce7d27d22d764fb6657|e2a4cdab9298de8af52d82127a846375c84ad0db
SCED-02417|3e88ab31|a09f9be0fd29ccfaf1f7b7e6ef8707ab|c9a8485ad83822a79fbe873951a088a24d368515
SCES-00120|d38724be|a99706ddaf70365ac98cf2c4eea95395|89959421c87b9f6eb5d38162b15b8fe3b8ddd51e
SCED-95008|092c437c|9144c37706a17bc73803f847e4c39882|ef8169452529f42d0e00a67e11e7ed43d65eb2c
SLED-01557|03bb19d1|77e2a45eb751c1793e9323c8ca86d790|2448fbea40fa1dcd3b2e595b1012a220fb209c23
SLED-01896|558ca4d3|6e51fb4bbe5d96c875ffa6e8adb2f8b4|4c008933a5850b858c4890b32ec0e877056e67a1
SLED-02054|ebf39f4b|45074c617a46996cfea2674b9c2deca0|6a2ec5c9f6d31a04e93e24de290347be570ce843
SLED-00473|0099d219|6d8e38b6f358912f2d838081640e6277|4f27f5ed9c3b9751a54b97d11cf94fb699d9941b
SLED-00911|9fa9f5a0|d59b1891464762bf2514d39f73f9c29f|5639e0f4320d8cda97aaf829dc8fc56f4db4ee75
SLED-01774|d4d9f0c7|b3521c67c377addc8a6ba2cbb84507ad|3c1acde5ed290cf4fc19254fcd265af43a5aea23
SLES-04099|7d90a8fe|e3cf1e2b1f38401019b27d1b6dde5a06|c10de1299f28b6a691e3c6a6717fc1a0c222a604
SLES-00489|3fb0e96e|f6ca480c14a92412ed8693ad740b8e75|165843f5b47d3e6449c8173b1d40dbfd2e0d2d3b
SLES-03704|b11807e4|d14d6d42d04d9f613f0a53f328780adf|35f90c104e485e7a4952f8ce02e3e0ff42be7e3a
SLES-02822|9b22c1a7|a72cabf11c9b12a95f9117390addc8fb|19cf4923d7763b335f3b5fb9af721aba2e0a8083
SLES-04059|fe0213a7|f96f8592ee05da47e9ab2be311354c77|9691124d9e98736416d10187ae35686123addde4
SCED-03785|29aeeb22|62c0a9a6d8a3cc2fd3a5347100b5ad24|be3311ce999b82a13d9467f5ddd5d7e62a40216a
SCED-02646|89144cea|85eb95d7c8caaae2ff537903bd42b95b|53f52895cbcbb99e0d56a84fba1d6d9e94a62f0b
SCED-03451|8de507b1|9bdb616c0e7457768c728ba4e8313eb2|adf7196ec77cf7ef0b2c8fb255b7a21bc3c6cb2d
SCED-03453|1a94eb1b|2299bca3ba55007a785691e7dd66b55d|eabb41641e916b624a69a18f8991c412c88f44e8
SCED-02644|7840ce73|98dad65d6599b27d5372ee23b0ea65e7|a221b251a24c8180f0efa6ceef0e3fa6b657bdcd
SCED-02645|ed520c1f|ce4dfa3e2336425dd09aded13125adf1|e337c7a68ce9b0c0a10b2bb9f2dd10d8a0adbc73
